ID,Product_Type,Image_Role,Path,Exists,Format,Size,File_Size_KB,Info_Keys,EXIF_Key_Count,Read_Status
Sticker-Zen-0118,Sticker,Cover,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0118_Ready_for_Steaming\Cover_Mockup.png,False,,,,,,MISSING
Sticker-Zen-0118,Sticker,Gallery_U1,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0118_Ready_for_Steaming\Sticker-Zen-0118_U1_Grid.png,False,,,,,,MISSING
Sticker-Zen-0118,Sticker,Gallery_U2,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0118_Ready_for_Steaming\Sticker-Zen-0118_U2_Grid.png,False,,,,,,MISSING
Sticker-Zen-0118,Sticker,Gallery_U3,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0118_Ready_for_Steaming\Sticker-Zen-0118_U3_Grid.png,False,,,,,,MISSING
Sticker-Zen-0118,Sticker,Gallery_U4,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0118_Ready_for_Steaming\Sticker-Zen-0118_U4_Grid.png,False,,,,,,MISSING
Sticker-Zen-0120,Sticker,Production,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0120_Not_Working_LowRes\Production_Design.png,True,PNG,1664x1664,1417.1,dpi,0,OK
Sticker-Zen-0120,Sticker,Cover,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0120_Ready_for_Steaming\Cover_Mockup.png,False,,,,,,MISSING
Sticker-Zen-0120,Sticker,Gallery_U1,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0120_Ready_for_Steaming\Sticker-Zen-0120_U1_Grid.png,False,,,,,,MISSING
Sticker-Zen-0120,Sticker,Gallery_U2,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0120_Ready_for_Steaming\Sticker-Zen-0120_U2_Grid.png,False,,,,,,MISSING
Sticker-Zen-0120,Sticker,Gallery_U3,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0120_Ready_for_Steaming\Sticker-Zen-0120_U3_Grid.png,False,,,,,,MISSING
Sticker-Zen-0120,Sticker,Gallery_U4,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0120_Ready_for_Steaming\Sticker-Zen-0120_U4_Grid.png,False,,,,,,MISSING
Sticker-Zen-0121,Sticker,Production,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0121_Not_Working_LowRes\Production_Design.png,True,PNG,1664x1664,1159.2,dpi,0,OK
Sticker-Zen-0121,Sticker,Cover,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0121_Ready_for_Steaming\Cover_Mockup.png,False,,,,,,MISSING
Sticker-Zen-0121,Sticker,Gallery_U1,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0121_Ready_for_Steaming\Sticker-Zen-0121_U1_Grid.png,False,,,,,,MISSING
Sticker-Zen-0121,Sticker,Gallery_U2,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0121_Ready_for_Steaming\Sticker-Zen-0121_U2_Grid.png,False,,,,,,MISSING
Sticker-Zen-0121,Sticker,Gallery_U3,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0121_Ready_for_Steaming\Sticker-Zen-0121_U3_Grid.png,False,,,,,,MISSING
Sticker-Zen-0121,Sticker,Gallery_U4,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0121_Ready_for_Steaming\Sticker-Zen-0121_U4_Grid.png,False,,,,,,MISSING
Sticker-Zen-0122,Sticker,Production,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0122_Not_Working_LowRes\Production_Design.png,True,PNG,1664x1664,1498.9,dpi,0,OK
Sticker-Zen-0122,Sticker,Cover,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0122_Ready_for_Steaming\Cover_Mockup.png,False,,,,,,MISSING
Sticker-Zen-0122,Sticker,Gallery_U1,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0122_Ready_for_Steaming\Sticker-Zen-0122_U1_Grid.png,False,,,,,,MISSING
Sticker-Zen-0122,Sticker,Gallery_U2,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0122_Ready_for_Steaming\Sticker-Zen-0122_U2_Grid.png,False,,,,,,MISSING
Sticker-Zen-0122,Sticker,Gallery_U3,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0122_Ready_for_Steaming\Sticker-Zen-0122_U3_Grid.png,False,,,,,,MISSING
Sticker-Zen-0122,Sticker,Gallery_U4,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0122_Ready_for_Steaming\Sticker-Zen-0122_U4_Grid.png,False,,,,,,MISSING
Sticker-Zen-0123,Sticker,Production,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0123_Ready_for_Steaming\Production_Design.png,True,PNG,1664x1664,2559.2,dpi,0,OK
Sticker-Zen-0123,Sticker,Cover,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0123_Ready_for_Steaming\Cover_Mockup.png,True,PNG,1800x1800,2647.1,dpi,0,OK
Sticker-Zen-0123,Sticker,Gallery_U1,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0123_Ready_for_Steaming\Sticker-Zen-0123_U1_Grid.png,True,PNG,1024x1024,957.6,XML:com.adobe.xmp,0,OK
Sticker-Zen-0123,Sticker,Gallery_U2,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0123_Ready_for_Steaming\Sticker-Zen-0123_U2_Grid.png,True,PNG,1024x1024,861.5,XML:com.adobe.xmp,0,OK
Sticker-Zen-0123,Sticker,Gallery_U3,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0123_Ready_for_Steaming\Sticker-Zen-0123_U3_Grid.png,True,PNG,1024x1024,824.4,XML:com.adobe.xmp,0,OK
Sticker-Zen-0123,Sticker,Gallery_U4,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0123_Ready_for_Steaming\Sticker-Zen-0123_U4_Grid.png,True,PNG,1024x1024,878.1,XML:com.adobe.xmp,0,OK
Sticker-Zen-0124,Sticker,Production,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0124_Not_Working_LowRes\Production_Design.png,True,PNG,1664x1664,1676.4,dpi,0,OK
Sticker-Zen-0124,Sticker,Cover,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0124_Ready_for_Steaming\Cover_Mockup.png,False,,,,,,MISSING
Sticker-Zen-0124,Sticker,Gallery_U1,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0124_Ready_for_Steaming\Sticker-Zen-0124_U1_Grid.png,False,,,,,,MISSING
Sticker-Zen-0124,Sticker,Gallery_U2,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0124_Ready_for_Steaming\Sticker-Zen-0124_U2_Grid.png,False,,,,,,MISSING
Sticker-Zen-0124,Sticker,Gallery_U3,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0124_Ready_for_Steaming\Sticker-Zen-0124_U3_Grid.png,False,,,,,,MISSING
Sticker-Zen-0124,Sticker,Gallery_U4,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0124_Ready_for_Steaming\Sticker-Zen-0124_U4_Grid.png,False,,,,,,MISSING
Sticker-Zen-0125,Sticker,Production,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0125_Not_Working_LowRes\Production_Design.png,True,PNG,1664x1664,1818.0,dpi,0,OK
Sticker-Zen-0125,Sticker,Cover,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0125_Ready_for_Steaming\Cover_Mockup.png,False,,,,,,MISSING
Sticker-Zen-0125,Sticker,Gallery_U1,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0125_Ready_for_Steaming\Sticker-Zen-0125_U1_Grid.png,False,,,,,,MISSING
Sticker-Zen-0125,Sticker,Gallery_U2,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0125_Ready_for_Steaming\Sticker-Zen-0125_U2_Grid.png,False,,,,,,MISSING
Sticker-Zen-0125,Sticker,Gallery_U3,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0125_Ready_for_Steaming\Sticker-Zen-0125_U3_Grid.png,False,,,,,,MISSING
Sticker-Zen-0125,Sticker,Gallery_U4,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0125_Ready_for_Steaming\Sticker-Zen-0125_U4_Grid.png,False,,,,,,MISSING
Sticker-Zen-0126,Sticker,Production,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0126_Ready_for_Steaming\Production_Design.png,True,PNG,1664x1664,4207.2,dpi,0,OK
Sticker-Zen-0126,Sticker,Cover,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0126_Ready_for_Steaming\Cover_Mockup.png,True,PNG,1800x1800,4277.4,dpi,0,OK
Sticker-Zen-0126,Sticker,Gallery_U1,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0126_Ready_for_Steaming\Sticker-Zen-0126_U1_Grid.png,True,PNG,1024x1024,1452.7,XML:com.adobe.xmp,0,OK
Sticker-Zen-0126,Sticker,Gallery_U2,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0126_Ready_for_Steaming\Sticker-Zen-0126_U2_Grid.png,True,PNG,1024x1024,1501.3,XML:com.adobe.xmp,0,OK
Sticker-Zen-0126,Sticker,Gallery_U3,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0126_Ready_for_Steaming\Sticker-Zen-0126_U3_Grid.png,True,PNG,1024x1024,1306.7,XML:com.adobe.xmp,0,OK
Sticker-Zen-0126,Sticker,Gallery_U4,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0126_Ready_for_Steaming\Sticker-Zen-0126_U4_Grid.png,True,PNG,1024x1024,1392.5,XML:com.adobe.xmp,0,OK
Sticker-Zen-0127,Sticker,Production,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0127_Ready_for_Steaming\Production_Design.png,True,PNG,1664x1664,3827.2,dpi,0,OK
Sticker-Zen-0127,Sticker,Cover,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0127_Ready_for_Steaming\Cover_Mockup.png,True,PNG,1800x1800,3910.8,dpi,0,OK
Sticker-Zen-0127,Sticker,Gallery_U1,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0127_Ready_for_Steaming\Sticker-Zen-0127_U1_Grid.png,True,PNG,1024x1024,1246.7,XML:com.adobe.xmp,0,OK
Sticker-Zen-0127,Sticker,Gallery_U2,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0127_Ready_for_Steaming\Sticker-Zen-0127_U2_Grid.png,True,PNG,1024x1024,1258.0,XML:com.adobe.xmp,0,OK
Sticker-Zen-0127,Sticker,Gallery_U3,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0127_Ready_for_Steaming\Sticker-Zen-0127_U3_Grid.png,True,PNG,1024x1024,1336.4,XML:com.adobe.xmp,0,OK
Sticker-Zen-0127,Sticker,Gallery_U4,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0127_Ready_for_Steaming\Sticker-Zen-0127_U4_Grid.png,True,PNG,1024x1024,1479.2,XML:com.adobe.xmp,0,OK
Sticker-Zen-0128,Sticker,Production,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0128_Ready_for_Steaming\Production_Design.png,True,PNG,1664x1664,2717.0,dpi,0,OK
Sticker-Zen-0128,Sticker,Cover,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0128_Ready_for_Steaming\Cover_Mockup.png,True,PNG,1800x1800,3681.4,dpi,0,OK
Sticker-Zen-0128,Sticker,Gallery_U1,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0128_Ready_for_Steaming\Sticker-Zen-0128_U1_Grid.png,True,PNG,1024x1024,861.9,XML:com.adobe.xmp,0,OK
Sticker-Zen-0128,Sticker,Gallery_U2,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0128_Ready_for_Steaming\Sticker-Zen-0128_U2_Grid.png,True,PNG,1024x1024,1266.4,XML:com.adobe.xmp,0,OK
Sticker-Zen-0128,Sticker,Gallery_U3,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0128_Ready_for_Steaming\Sticker-Zen-0128_U3_Grid.png,True,PNG,1024x1024,1271.3,XML:com.adobe.xmp,0,OK
Sticker-Zen-0128,Sticker,Gallery_U4,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0128_Ready_for_Steaming\Sticker-Zen-0128_U4_Grid.png,True,PNG,1024x1024,1397.4,XML:com.adobe.xmp,0,OK
Sticker-Zen-0129,Sticker,Production,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0129_Ready_for_Steaming\Production_Design.png,True,PNG,1664x1664,3216.7,dpi,0,OK
Sticker-Zen-0129,Sticker,Cover,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0129_Ready_for_Steaming\Cover_Mockup.png,True,PNG,1800x1800,3487.4,dpi,0,OK
Sticker-Zen-0129,Sticker,Gallery_U1,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0129_Ready_for_Steaming\Sticker-Zen-0129_U1_Grid.png,True,PNG,1024x1024,1187.4,XML:com.adobe.xmp,0,OK
Sticker-Zen-0129,Sticker,Gallery_U2,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0129_Ready_for_Steaming\Sticker-Zen-0129_U2_Grid.png,True,PNG,1024x1024,1071.7,XML:com.adobe.xmp,0,OK
Sticker-Zen-0129,Sticker,Gallery_U3,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0129_Ready_for_Steaming\Sticker-Zen-0129_U3_Grid.png,True,PNG,1024x1024,1233.2,XML:com.adobe.xmp,0,OK
Sticker-Zen-0129,Sticker,Gallery_U4,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0129_Ready_for_Steaming\Sticker-Zen-0129_U4_Grid.png,True,PNG,1024x1024,1020.1,XML:com.adobe.xmp,0,OK
Sticker-Zen-0130,Sticker,Production,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0130_Ready_for_Steaming\Production_Design.png,True,PNG,1664x1664,2768.8,dpi,0,OK
Sticker-Zen-0130,Sticker,Cover,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0130_Ready_for_Steaming\Cover_Mockup.png,True,PNG,1800x1800,3384.3,dpi,0,OK
Sticker-Zen-0130,Sticker,Gallery_U1,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0130_Ready_for_Steaming\Sticker-Zen-0130_U1_Grid.png,True,PNG,1024x1024,1117.9,XML:com.adobe.xmp,0,OK
Sticker-Zen-0130,Sticker,Gallery_U2,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0130_Ready_for_Steaming\Sticker-Zen-0130_U2_Grid.png,True,PNG,1024x1024,1096.1,XML:com.adobe.xmp,0,OK
Sticker-Zen-0130,Sticker,Gallery_U3,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0130_Ready_for_Steaming\Sticker-Zen-0130_U3_Grid.png,True,PNG,1024x1024,1054.8,XML:com.adobe.xmp,0,OK
Sticker-Zen-0130,Sticker,Gallery_U4,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0130_Ready_for_Steaming\Sticker-Zen-0130_U4_Grid.png,True,PNG,1024x1024,1041.6,XML:com.adobe.xmp,0,OK
Sticker-Zen-0131,Sticker,Production,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0131_Ready_for_Steaming\Production_Design.png,True,PNG,1664x1664,3920.7,dpi,0,OK
Sticker-Zen-0131,Sticker,Cover,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0131_Ready_for_Steaming\Cover_Mockup.png,True,PNG,1800x1800,4012.7,dpi,0,OK
Sticker-Zen-0131,Sticker,Gallery_U1,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0131_Ready_for_Steaming\Sticker-Zen-0131_U1_Grid.png,True,PNG,1024x1024,1383.2,XML:com.adobe.xmp,0,OK
Sticker-Zen-0131,Sticker,Gallery_U2,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0131_Ready_for_Steaming\Sticker-Zen-0131_U2_Grid.png,True,PNG,1024x1024,1312.1,XML:com.adobe.xmp,0,OK
Sticker-Zen-0131,Sticker,Gallery_U3,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0131_Ready_for_Steaming\Sticker-Zen-0131_U3_Grid.png,True,PNG,1024x1024,1282.2,XML:com.adobe.xmp,0,OK
Sticker-Zen-0131,Sticker,Gallery_U4,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0131_Ready_for_Steaming\Sticker-Zen-0131_U4_Grid.png,True,PNG,1024x1024,1291.4,XML:com.adobe.xmp,0,OK
Sticker-Zen-0132,Sticker,Production,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0132_Ready_for_Steaming\Production_Design.png,True,PNG,1664x1664,1872.1,dpi,0,OK
Sticker-Zen-0132,Sticker,Cover,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0132_Ready_for_Steaming\Cover_Mockup.png,True,PNG,1800x1800,2716.1,dpi,0,OK
Sticker-Zen-0132,Sticker,Gallery_U1,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0132_Ready_for_Steaming\Sticker-Zen-0132_U1_Grid.png,True,PNG,1024x1024,910.3,XML:com.adobe.xmp,0,OK
Sticker-Zen-0132,Sticker,Gallery_U2,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0132_Ready_for_Steaming\Sticker-Zen-0132_U2_Grid.png,True,PNG,1024x1024,840.6,XML:com.adobe.xmp,0,OK
Sticker-Zen-0132,Sticker,Gallery_U3,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0132_Ready_for_Steaming\Sticker-Zen-0132_U3_Grid.png,True,PNG,1024x1024,891.0,XML:com.adobe.xmp,0,OK
Sticker-Zen-0132,Sticker,Gallery_U4,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0132_Ready_for_Steaming\Sticker-Zen-0132_U4_Grid.png,True,PNG,1024x1024,910.8,XML:com.adobe.xmp,0,OK
Sticker-Zen-0133,Sticker,Production,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0133_Ready_for_Steaming\Production_Design.png,True,PNG,1664x1664,2471.6,dpi,0,OK
Sticker-Zen-0133,Sticker,Cover,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0133_Ready_for_Steaming\Cover_Mockup.png,True,PNG,1800x1800,2581.0,dpi,0,OK
Sticker-Zen-0133,Sticker,Gallery_U1,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0133_Ready_for_Steaming\Sticker-Zen-0133_U1_Grid.png,True,PNG,1024x1024,578.8,XML:com.adobe.xmp,0,OK
Sticker-Zen-0133,Sticker,Gallery_U2,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0133_Ready_for_Steaming\Sticker-Zen-0133_U2_Grid.png,True,PNG,1024x1024,891.1,XML:com.adobe.xmp,0,OK
Sticker-Zen-0133,Sticker,Gallery_U3,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0133_Ready_for_Steaming\Sticker-Zen-0133_U3_Grid.png,True,PNG,1024x1024,889.9,XML:com.adobe.xmp,0,OK
Sticker-Zen-0133,Sticker,Gallery_U4,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0133_Ready_for_Steaming\Sticker-Zen-0133_U4_Grid.png,True,PNG,1024x1024,985.1,XML:com.adobe.xmp,0,OK
Sticker-Zen-0134,Sticker,Production,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0134_Ready_for_Steaming\Production_Design.png,True,PNG,1664x1664,3547.3,dpi,0,OK
Sticker-Zen-0134,Sticker,Cover,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0134_Ready_for_Steaming\Cover_Mockup.png,True,PNG,1800x1800,4225.6,dpi,0,OK
Sticker-Zen-0134,Sticker,Gallery_U1,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0134_Ready_for_Steaming\Sticker-Zen-0134_U1_Grid.png,True,PNG,1024x1024,1407.0,XML:com.adobe.xmp,0,OK
Sticker-Zen-0134,Sticker,Gallery_U2,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0134_Ready_for_Steaming\Sticker-Zen-0134_U2_Grid.png,True,PNG,1024x1024,1284.2,XML:com.adobe.xmp,0,OK
Sticker-Zen-0134,Sticker,Gallery_U3,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0134_Ready_for_Steaming\Sticker-Zen-0134_U3_Grid.png,True,PNG,1024x1024,1388.1,XML:com.adobe.xmp,0,OK
Sticker-Zen-0134,Sticker,Gallery_U4,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0134_Ready_for_Steaming\Sticker-Zen-0134_U4_Grid.png,True,PNG,1024x1024,1530.5,XML:com.adobe.xmp,0,OK
Sticker-Zen-0135,Sticker,Production,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0135_Ready_for_Steaming\Production_Design.png,True,PNG,1664x1664,2266.2,dpi,0,OK
Sticker-Zen-0135,Sticker,Cover,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0135_Ready_for_Steaming\Cover_Mockup.png,True,PNG,1800x1800,2685.2,dpi,0,OK
Sticker-Zen-0135,Sticker,Gallery_U1,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0135_Ready_for_Steaming\Sticker-Zen-0135_U1_Grid.png,True,PNG,1024x1024,983.6,XML:com.adobe.xmp,0,OK
Sticker-Zen-0135,Sticker,Gallery_U2,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0135_Ready_for_Steaming\Sticker-Zen-0135_U2_Grid.png,True,PNG,1024x1024,1103.5,XML:com.adobe.xmp,0,OK
Sticker-Zen-0135,Sticker,Gallery_U3,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0135_Ready_for_Steaming\Sticker-Zen-0135_U3_Grid.png,True,PNG,1024x1024,826.2,XML:com.adobe.xmp,0,OK
Sticker-Zen-0135,Sticker,Gallery_U4,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0135_Ready_for_Steaming\Sticker-Zen-0135_U4_Grid.png,True,PNG,1024x1024,588.5,XML:com.adobe.xmp,0,OK
Sticker-Zen-0136,Sticker,Production,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0136_Ready_for_Steaming\Production_Design.png,True,PNG,1664x1664,2504.2,dpi,0,OK
Sticker-Zen-0136,Sticker,Cover,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0136_Ready_for_Steaming\Cover_Mockup.png,True,PNG,1800x1800,3118.6,dpi,0,OK
Sticker-Zen-0136,Sticker,Gallery_U1,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0136_Ready_for_Steaming\Sticker-Zen-0136_U1_Grid.png,True,PNG,1024x1024,903.8,XML:com.adobe.xmp,0,OK
Sticker-Zen-0136,Sticker,Gallery_U2,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0136_Ready_for_Steaming\Sticker-Zen-0136_U2_Grid.png,True,PNG,1024x1024,1107.6,XML:com.adobe.xmp,0,OK
Sticker-Zen-0136,Sticker,Gallery_U3,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0136_Ready_for_Steaming\Sticker-Zen-0136_U3_Grid.png,True,PNG,1024x1024,1040.8,XML:com.adobe.xmp,0,OK
Sticker-Zen-0136,Sticker,Gallery_U4,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0136_Ready_for_Steaming\Sticker-Zen-0136_U4_Grid.png,True,PNG,1024x1024,946.2,XML:com.adobe.xmp,0,OK
Sticker-Zen-0138,Sticker,Production,C:\AIprojects\openclaw_difi\Output\Sticker\Kiss-Cut\MASTER_Sticker-Zen-0138_Ready_for_Steaming\Production_Design.png,True,PNG,1664x1664,1091.3,dpi,0,OK
