ID,Product_Type,Category,Status,Printify_Product_ID,Existing_Title,Existing_Title_Length,Proposed_eBay_Title,Proposed_eBay_Title_Length,Title_Length_OK,Existing_Description_Has_Image_Note,Proposed_eBay_Description,Etsy_Title,Etsy_Tags,Etsy_Tag_Count,Etsy_Description,Needs_Local_Update,Reason
Acrylic-Grimdark-0033,Acrylic,Grimdark,Printify_UI_Mockups4,69f8904bc1f268dee601c34f,Grimdark Ethereal Archway Soul Lantern 5x7 Acrylic Display Gothic Artifact Gift,79,Grimdark Ethereal Archway Soul Lantern 5x7 Acrylic Display Gothic Artifact Gift,79,True,True,"<p>This grimdark mentor-grade acrylic display presents the Ethereal Archway Soul Lantern, a gothic artifact rendered in a 5x7 format. The design centers on a wrought iron archway silhouette framing a selenite-inlaid vessel, with a pearl-white spirit flame and floating talisman fragments against imperial jade glass panels. The ink-wash nebula patterns and soft ethereal glow evoke a collector-focused aesthetic, perfect for dark academia or gothic decor.</p><p>Ideal for study desks, bookshelves, or ritual spaces, this piece brings a mood of ancient mystery and intellectual depth. The micro-engraved surface relief and layered translucent depth mimic handcrafted edge bevels, while the refined kintsugi-like vein logic adds subtle texture. Use it as a conversation starter in a home library, or as a unique gift for lovers of grimdark fantasy and occult artifacts.</p><ul><li><strong>Includes:</strong> One 5x7 acrylic print, ready to display</li><li><strong>Material:</strong> Premium acrylic with glossy finish</li><li><strong>Size:</strong> 5x7 inches (12.7 x 17.8 cm)</li><li><strong>Style:</strong> Grimdark Mentor-Grade, gothic collectible</li><li><strong>DNA Profile:</strong> Wrought iron archway, selenite inlays, pearl-white flame, talisman fragments, imperial jade glass, ink-wash nebula, soft ethereal glow, micro-engraved relief, kintsugi vein logic, floating accent fragments, cinematic rim lighting, museum-grade overhead fill</li><li><strong>Use Cases:</strong> Study desk decor, bookshelf accent, gothic home art, dark academia gift, occult display, ritual space adornment</li></ul><p><strong>Image Note:</strong> The main image shows the actual product customers receive. Additional images are bonus concept/detail reference images and do not represent extra products or selectable variations.</p><p><em>Image Note: </em></p>","Ethereal Archway Soul Lantern Display Artifact Dark Academia Acrylic Block, Jade Desk Decor, Collector Shelf Gift","kintsugi art, jade art, library gift, acrylic block, desk decor, dark academia, zen decor, jade decor, collector gift, shelf decor, library decor, wabi sabi decor, mystical gift",13,"Ethereal Archway Soul Lantern Display Artifact is part of a Quiet Relic Studio Dark Academia collection built around jade textures, quiet ritual objects, scholar-room atmosphere, and collectible visual detail.

Product: 5x7 acrylic display block
Includes: One physical 5x7 acrylic photo block.
Best for: desks, bookshelves, bedside tables, library nooks, and collector displays
Style keywords: kintsugi art, jade art, library gift, acrylic block, desk decor, dark academia, zen decor, jade decor

Image note: the main product image represents the item customers receive. Additional images are included as concept, detail, or collection-reference views and do not represent extra products or selectable variations.

Production note: this item is made through a print-on-demand production partner after purchase. Minor color differences may occur between screen previews and the finished physical item.",False,
Acrylic-Grimdark-0034,Acrylic,Grimdark,Printify_UI_Mockups4,69f890b8c1f268dee601c394,Emerald Sanctum Soul Lantern Grimdark Art 5x7 Acrylic Mentor-Grade Collectible,78,Emerald Sanctum Soul Lantern Grimdark Art 5x7 Acrylic Mentor-Grade Collectible,78,True,True,"<p>This 5x7 acrylic print presents the Emerald Sanctum Soul Lantern, a grimdark mentor-grade artifact. The design centers on an ethereal gothic lantern with a wrought iron sanctum gate frame, emerald inlays, and imperial jade glass panels. A swirling green-white spirit flame with floating talisman fragments creates a soft verdant glow, evoking a sense of ancient power and mystery.</p><p>Perfect for a study desk, bookshelf, or gothic-themed room, this piece adds an intellectual and collector-focused accent. The high-gloss acrylic surface enhances the layered depth and internal bioluminescent glow, making it a standout display item for dark academia or fantasy decor enthusiasts.</p><ul><li><strong>Includes:</strong> One 5x7 acrylic print, ready to hang or stand (stand not included)</li><li><strong>Material:</strong> High-gloss acrylic with UV-resistant inks</li><li><strong>Size:</strong> 5x7 inches (12.7 x 17.8 cm)</li><li><strong>Style:</strong> Grimdark Mentor-Grade, gothic artifact aesthetic</li><li><strong>DNA Profile:</strong> Wrought iron, emerald, imperial jade glass, talisman fragments, green-white flame, micro-engraved surface relief, handcrafted edge bevels, layered translucent depth, internal bioluminescent glow, kintsugi-like vein logic, floating accent fragments, cinematic rim lighting</li><li><strong>Use Cases:</strong> Study desk decor, bookshelf accent, gothic room decor, collector display, dark academia gift</li></ul><p><strong>Image Note:</strong> The main image shows the actual product customers receive. Additional images are bonus concept/detail reference images and do not represent extra products or selectable variations.</p><p><em>Image Note: </em></p>","Emerald Sanctum Soul Lantern Art Mentor Grade Dark Academia Acrylic Block, Jade Desk Decor, Collector Shelf Gift","kintsugi art, jade art, acrylic block, desk decor, dark academia, zen decor, jade decor, collector gift, shelf decor, library decor, wabi sabi decor, mystical gift, study desk art",13,"Emerald Sanctum Soul Lantern Art Mentor Grade is part of a Quiet Relic Studio Dark Academia collection built around jade textures, quiet ritual objects, scholar-room atmosphere, and collectible visual detail.

Product: 5x7 acrylic display block
Includes: One physical 5x7 acrylic photo block.
Best for: desks, bookshelves, bedside tables, library nooks, and collector displays
Style keywords: kintsugi art, jade art, acrylic block, desk decor, dark academia, zen decor, jade decor, collector gift

Image note: the main product image represents the item customers receive. Additional images are included as concept, detail, or collection-reference views and do not represent extra products or selectable variations.

Production note: this item is made through a print-on-demand production partner after purchase. Minor color differences may occur between screen previews and the finished physical item.",False,
Acrylic-Grimdark-0035,Acrylic,Grimdark,Printify_UI_Mockups8,69f89116b051b8a0e90b9662,Twilight Portal Soul Lantern Grimdark 5x7 Acrylic Art Gothic Decor Purple Flame,79,Twilight Portal Soul Lantern Grimdark 5x7 Acrylic Art Gothic Decor Purple Flame,79,True,True,"<p>This 5x7 acrylic print transforms the Twilight Portal Soul Lantern into a luminous grimdark artifact for your wall. A wrought iron portal frame encloses labradorite inlays and a swirling purple-blue spirit flame, with floating talisman fragments suspended in ink-wash nebula patterns on imperial jade glass panels. The mentor-grade design balances ethereal twilight glow with handcrafted edge bevels and kintsugi-like vein logic, creating a refined collectible aesthetic.</p><p>Perfect for a study desk, bookshelf, or gothic meditation corner, this acrylic piece offers durable depth and a subtle bioluminescent effect that shifts with ambient light. The 5x7 size fits easily into small wall arrangements or stands alone as a focal point in a dark academia or grimdark collection.</p><ul><li><strong>Includes:</strong> One 5x7 acrylic print, ready to hang or display</li><li><strong>Material:</strong> Premium acrylic with UV-resistant print, clear edge bevels</li><li><strong>Size:</strong> 5 x 7 inches (12.7 x 17.8 cm)</li><li><strong>Style:</strong> Grimdark Mentor-Grade, gothic lantern with portal frame, labradorite inlay, purple flame, jade glass panels, talisman fragments</li><li><strong>DNA Profile:</strong> Wrought Iron, Labradorite, Imperial Jade Glass, Talisman Fragments, Purple-Blue Flame, micro-engraved surface relief, layered translucent depth, internal bioluminescent glow, refined kintsugi vein logic, floating accent fragments with intentional negative space</li><li><strong>Use Cases:</strong> Gothic decor, dark academia study, collector display, ritual altar, bookshelf accent, gift for grimdark enthusiasts</li></ul><p><strong>Image Note:</strong> The main image shows the actual product customers receive. Additional images are bonus concept/detail reference images and do not represent extra products or selectable variations.</p>","Twilight Portal Soul Lantern Art Decor Purple Dark Academia Acrylic Block, Jade Desk Decor, Collector Shelf Gift","kintsugi art, jade art, acrylic block, desk decor, dark academia, zen decor, jade decor, collector gift, shelf decor, library decor, wabi sabi decor, mystical gift, study desk art",13,"Twilight Portal Soul Lantern Art Decor Purple is part of a Quiet Relic Studio Dark Academia collection built around jade textures, quiet ritual objects, scholar-room atmosphere, and collectible visual detail.

Product: 5x7 acrylic display block
Includes: One physical 5x7 acrylic photo block.
Best for: desks, bookshelves, bedside tables, library nooks, and collector displays
Style keywords: kintsugi art, jade art, acrylic block, desk decor, dark academia, zen decor, jade decor, collector gift

Image note: the main product image represents the item customers receive. Additional images are included as concept, detail, or collection-reference views and do not represent extra products or selectable variations.

Production note: this item is made through a print-on-demand production partner after purchase. Minor color differences may occur between screen previews and the finished physical item.",False,
Acrylic-Grimdark-0036,Acrylic,Grimdark,Printify_UI_Mockups8,69f8918925819cdf3d057e2d,Gothic Frost Cathedral Soul Lantern 5x7 Acrylic Display Grimdark Artifact Shelf,79,Gothic Frost Cathedral Soul Lantern 5x7 Acrylic Display Grimdark Artifact Shelf,79,True,True,"<p>This 5x7 acrylic print presents the <strong>Frost Cathedral Soul Lantern</strong>, a gothic artifact that captures the grimdark mentor-grade aesthetic. The design features an ethereal lantern with a wrought-iron cathedral gate frame, aquamarine inlays, and an ice-blue spirit flame surrounded by floating talisman fragments. Ink-wash nebula patterns on imperial jade glass panels create a soft frost glow, evoking a sense of ancient mystery and refined darkness.</p><p>Perfect for display on a study desk, bookshelf, or altar, this acrylic piece brings a moody, collector-focused presence to any space. The high-gloss surface and edge-to-edge printing enhance the layered depth and internal bioluminescent glow, making it a standout addition to a gothic or dark academia interior.</p><ul><li><strong>Includes:</strong> One 5x7 acrylic print with pre-installed hanging hardware (stand not included)</li><li><strong>Material:</strong> Premium acrylic with UV-resistant inks</li><li><strong>Size:</strong> 5x7 inches (12.7 x 17.8 cm)</li><li><strong>Style:</strong> Grimdark Mentor-Grade</li><li><strong>DNA Profile:</strong> Frost soul lantern, cathedral gate, aquamarine crystal, ice-blue flame, jade glass, wrought iron, talisman fragments, gothic artifact</li><li><strong>Use Cases:</strong> Study desk decor, gothic altar piece, dark academia wall art, collector display, mentor-grade gift</li></ul><p><strong>Image Note:</strong> The main image shows the actual product customers receive. Additional images are bonus concept/detail reference images and do not represent extra products or selectable variations.</p><p><em>Image Note: </em></p>","Frost Cathedral Soul Lantern Display Artifact Shelf Dark Academia Acrylic Block, Jade Desk Decor, Collector Shelf Gift","kintsugi art, jade art, acrylic block, desk decor, dark academia, zen decor, jade decor, collector gift, shelf decor, library decor, wabi sabi decor, mystical gift, study desk art",13,"Frost Cathedral Soul Lantern Display Artifact Shelf is part of a Quiet Relic Studio Dark Academia collection built around jade textures, quiet ritual objects, scholar-room atmosphere, and collectible visual detail.

Product: 5x7 acrylic display block
Includes: One physical 5x7 acrylic photo block.
Best for: desks, bookshelves, bedside tables, library nooks, and collector displays
Style keywords: kintsugi art, jade art, acrylic block, desk decor, dark academia, zen decor, jade decor, collector gift

Image note: the main product image represents the item customers receive. Additional images are included as concept, detail, or collection-reference views and do not represent extra products or selectable variations.

Production note: this item is made through a print-on-demand production partner after purchase. Minor color differences may occur between screen previews and the finished physical item.",False,
Acrylic-Grimdark-0037,Acrylic,Grimdark,Printify_UI_Mockups8,69f892035da263f75f05059e,Gothic Onyx Shrine Soul Lantern 5x7 Acrylic Display Grimdark Collectible Shelf,78,Gothic Onyx Shrine Soul Lantern 5x7 Acrylic Display Grimdark Collectible Shelf,78,True,True,"<p>This 5x7 acrylic plaque transforms the Onyx Shrine Soul Lantern into a premium grimdark collectible artifact. The design features a wrought iron shrine torii frame with onyx inlays, enclosing a swirling black-silver spirit flame and floating talisman fragments on imperial jade glass panels. Ideal for a dark study, altar shelf, or gothic decor collection.</p><p>Printed on high-gloss acrylic, the piece captures the ink-wash nebula patterns and subtle internal bioluminescent glow of the original mentor-grade concept. The transparent substrate adds depth, making the black flame and jade panels appear to float within the material. Use it as a desk accent, bookshelf talisman, or ritual room focal point.</p><ul><li><strong>Includes:</strong> One 5x7 acrylic print with built-in easel back</li><li><strong>Material:</strong> Premium gloss acrylic, 1/4 inch thick</li><li><strong>Size:</strong> 5x7 inches (portrait orientation)</li><li><strong>Style:</strong> Grimdark Mentor-Grade</li><li><strong>DNA Profile:</strong> Wrought Iron, Onyx, Imperial Jade Glass, Talisman Fragments, Black-Silver Flame</li><li><strong>Use Cases:</strong> Gothic home decor, dark academia study, altar display, collector shelf, gift for grimdark enthusiasts</li></ul><p><strong>Image Note:</strong> The main image shows the actual product customers receive. Additional images are bonus concept/detail reference images and do not represent extra products or selectable variations.</p><p><em>Image Note: </em></p>","Onyx Shrine Soul Lantern Display Collectible Shelf Dark Academia Acrylic Block, Jade Desk Decor, Collector Shelf Gift","jade art, acrylic block, desk decor, dark academia, zen decor, jade decor, collector gift, shelf decor, library decor, wabi sabi decor, mystical gift, study desk art, acrylic art",13,"Onyx Shrine Soul Lantern Display Collectible Shelf is part of a Quiet Relic Studio Dark Academia collection built around jade textures, quiet ritual objects, scholar-room atmosphere, and collectible visual detail.

Product: 5x7 acrylic display block
Includes: One physical 5x7 acrylic photo block.
Best for: desks, bookshelves, bedside tables, library nooks, and collector displays
Style keywords: jade art, acrylic block, desk decor, dark academia, zen decor, jade decor, collector gift, shelf decor

Image note: the main product image represents the item customers receive. Additional images are included as concept, detail, or collection-reference views and do not represent extra products or selectable variations.

Production note: this item is made through a print-on-demand production partner after purchase. Minor color differences may occur between screen previews and the finished physical item.",False,
Acrylic-Grimdark-0038,Acrylic,Grimdark,Printify_UI_Mockups4,69f8928b25819cdf3d057ef7,Rose Quartz Chapel Soul Lantern Grimdark 5x7 Acrylic Art Gothic Collectible,75,Rose Quartz Chapel Soul Lantern Grimdark 5x7 Acrylic Art Gothic Collectible,75,True,True,"<p>This Rose Quartz Chapel Soul Lantern captures a grimdark artifact aesthetic with a pink-white spirit flame suspended within wrought iron chapel gates. The imperial jade glass panels feature ink-wash nebula patterns and rose quartz inlays, creating a soft rose glow that evokes a soul vessel from a forgotten gothic archive.</p><p>Printed on premium 5x7 acrylic, this piece offers a luminous, museum-grade presence for a study desk, altar shelf, or dark academia reading nook. The transparent substrate enhances the layered depth and subtle bioluminescent effect, making it ideal for collectors of mentor-grade gothic artifacts or those seeking a unique gift for a book lover or occult enthusiast.</p><ul><li><strong>Includes:</strong> One 5x7 acrylic print, ready to display on included easel stand or wall mount</li><li><strong>Material:</strong> High-gloss clear acrylic with UV-resistant inks, 5mm thickness</li><li><strong>Size:</strong> 5x7 inches (12.7 x 17.8 cm)</li><li><strong>Style:</strong> Grimdark Mentor-Grade with rose quartz, wrought iron, and jade glass motifs</li><li><strong>DNA Profile:</strong> Grimdark artifact, rose quartz inlay, chapel gate frame, pink-white flame, ink-wash nebula, imperial jade glass, talisman fragments, kintsugi vein logic, bioluminescent glow, micro-engraved relief</li><li><strong>Use Cases:</strong> Gothic decor, dark academia study, witchy altar, collector display, gift for occult or fantasy enthusiasts</li></ul><p><strong>Image Note:</strong> The main image shows the actual product customers receive. Additional images are bonus concept/detail reference images and do not represent extra products or selectable variations.</p><p><em>Image Note: </em></p>","Rose Quartz Chapel Soul Lantern Art Collectible Dark Academia Acrylic Block, Jade Desk Decor, Collector Shelf Gift","kintsugi art, jade art, acrylic block, desk decor, dark academia, zen decor, jade decor, collector gift, shelf decor, library decor, wabi sabi decor, mystical gift, study desk art",13,"Rose Quartz Chapel Soul Lantern Art Collectible is part of a Quiet Relic Studio Dark Academia collection built around jade textures, quiet ritual objects, scholar-room atmosphere, and collectible visual detail.

Product: 5x7 acrylic display block
Includes: One physical 5x7 acrylic photo block.
Best for: desks, bookshelves, bedside tables, library nooks, and collector displays
Style keywords: kintsugi art, jade art, acrylic block, desk decor, dark academia, zen decor, jade decor, collector gift

Image note: the main product image represents the item customers receive. Additional images are included as concept, detail, or collection-reference views and do not represent extra products or selectable variations.

Production note: this item is made through a print-on-demand production partner after purchase. Minor color differences may occur between screen previews and the finished physical item.",False,
Acrylic-Grimdark-0039,Acrylic,Grimdark,Printify_UI_Mockups4,69f8931cb051b8a0e90b97c7,Sapphire Temple Soul Lantern Grimdark 5x7 Acrylic Display Gothic Artifact Shelf,79,Sapphire Temple Soul Lantern Grimdark 5x7 Acrylic Display Gothic Artifact Shelf,79,True,True,"<p>This 5x7 acrylic display presents the Sapphire Temple Soul Lantern, a gothic artifact from the Grimdark Mentor-Grade collection. The design features a wrought iron temple archway frame with sapphire inlays, enclosing a deep-blue spirit flame and floating talisman fragments against imperial jade glass panels. The ink-wash nebula patterns and soft sapphire glow create a balanced, collector-focused aesthetic.</p><p>Ideal for study desks, bookshelves, or altars, this piece brings dark academia and mystical decor to any space. The high-gloss acrylic surface enhances the layered translucent depth and micro-engraved relief, while the internal bioluminescent glow adds a subtle, refined presence. Use it as a meditation focal point, a gothic room accent, or a premium gift for artifact enthusiasts.</p><ul><li><strong>Includes:</strong> One 5x7 acrylic print with protective film</li><li><strong>Material:</strong> High-gloss acrylic, 0.25-inch thick, with beveled edges</li><li><strong>Size:</strong> 5x7 inches (portrait orientation)</li><li><strong>Style:</strong> Grimdark Mentor-Grade, gothic artifact, dark academia</li><li><strong>DNA Profile:</strong> Wrought iron frame, sapphire inlays, deep-blue spirit flame, floating talisman fragments, imperial jade glass panels, ink-wash nebula patterns, micro-engraved surface relief, kintsugi-like vein logic, internal bioluminescent glow, cinematic rim lighting</li><li><strong>Use Cases:</strong> Study desk decor, bookshelf accent, altar piece, gothic room decor, collector display, dark academia gift, meditation focal point</li></ul><p><strong>Image Note:</strong> The main image shows the actual product customers receive. Additional images are bonus concept/detail reference images and do not represent extra products or selectable variations.</p><p><em>Image Note: </em></p>","Sapphire Temple Soul Lantern Display Artifact Shelf Dark Academia Acrylic Block, Jade Desk Decor, Collector Shelf Gift","kintsugi art, jade art, acrylic block, desk decor, dark academia, zen decor, jade decor, collector gift, shelf decor, library decor, wabi sabi decor, mystical gift, study desk art",13,"Sapphire Temple Soul Lantern Display Artifact Shelf is part of a Quiet Relic Studio Dark Academia collection built around jade textures, quiet ritual objects, scholar-room atmosphere, and collectible visual detail.

Product: 5x7 acrylic display block
Includes: One physical 5x7 acrylic photo block.
Best for: desks, bookshelves, bedside tables, library nooks, and collector displays
Style keywords: kintsugi art, jade art, acrylic block, desk decor, dark academia, zen decor, jade decor, collector gift

Image note: the main product image represents the item customers receive. Additional images are included as concept, detail, or collection-reference views and do not represent extra products or selectable variations.

Production note: this item is made through a print-on-demand production partner after purchase. Minor color differences may occur between screen previews and the finished physical item.",False,
Acrylic-Grimdark-0040,Acrylic,Grimdark,Printify_UI_Mockups4,69f8937bbe136844f0004b36,Silver Moon Gate Soul Lantern Grimdark 5x7 Acrylic Art Gothic Mentor-Grade Gift,79,Silver Moon Gate Soul Lantern Grimdark 5x7 Acrylic Art Gothic Mentor-Grade Gift,79,True,True,"<p>This Silver Moon Gate Soul Lantern captures a grimdark mentor-grade aesthetic, blending a wrought iron moon gate silhouette with moonstone inlays and imperial jade glass panels. The swirling silver-white spirit flame and floating talisman fragments evoke a gothic, collectible artifact mood, perfect for dark academia or occult-inspired spaces.</p><p>Printed on premium 5x7 acrylic, this piece offers a luminous, translucent depth with micro-engraved surface relief and a subtle internal glow. Ideal for display on a study desk, bookshelf, or altar, it serves as a conversation-starting decor accent or a thoughtful gift for lovers of gothic fantasy and dark art.</p><ul><li><strong>Includes:</strong> One 5x7 acrylic art panel, ready to hang or stand</li><li><strong>Material:</strong> High-gloss acrylic with UV-resistant print</li><li><strong>Size:</strong> 5x7 inches (12.7 x 17.8 cm)</li><li><strong>Style:</strong> Grimdark Mentor-Grade, with wrought iron, moonstone, jade glass, talisman fragments, and silver-white flame motifs</li><li><strong>DNA Profile:</strong> Ethereal gothic lantern, moon gate silhouette, spirit flame, talisman fragments, ink-wash nebula patterns, imperial jade glass, soft lunar glow, hyper-detailed object design, micro-engraved relief, handcrafted edge bevels, layered translucent depth, internal bioluminescent glow, kintsugi-like vein logic, floating accent fragments, cinematic rim lighting, museum-grade overhead fill, crisp silhouette, centered composition, high-end collectible artifact aesthetic</li><li><strong>Use Cases:</strong> Gothic decor, dark academia study, occult art collection, mentor-grade display, gift for fantasy enthusiasts</li></ul><p><strong>Image Note:</strong> The main image shows the actual product customers receive. Additional images are bonus concept/detail reference images and do not represent extra products or selectable variations.</p><p><em>Image Note: </em></p>","Silver Moon Gate Soul Lantern Art Mentor Dark Academia Acrylic Block, Jade Desk Decor, Collector Shelf Gift","kintsugi art, jade art, celestial decor, acrylic block, desk decor, dark academia, zen decor, jade decor, collector gift, shelf decor, library decor, wabi sabi decor, mystical gift",13,"Silver Moon Gate Soul Lantern Art Mentor is part of a Quiet Relic Studio Dark Academia collection built around jade textures, quiet ritual objects, scholar-room atmosphere, and collectible visual detail.

Product: 5x7 acrylic display block
Includes: One physical 5x7 acrylic photo block.
Best for: desks, bookshelves, bedside tables, library nooks, and collector displays
Style keywords: kintsugi art, jade art, celestial decor, acrylic block, desk decor, dark academia, zen decor, jade decor

Image note: the main product image represents the item customers receive. Additional images are included as concept, detail, or collection-reference views and do not represent extra products or selectable variations.

Production note: this item is made through a print-on-demand production partner after purchase. Minor color differences may occur between screen previews and the finished physical item.",False,
Poster-Academia-0017,Poster,Academia,Printify_Published_Mockups8,69f89a94c1f268dee601cb9d,Dark Academia Poster 12x18 Magister Torii Study Decor Scholarly Gift Wall Room,78,Dark Academia Poster 12x18 Magister Torii Study Decor Scholarly Gift Wall Room,78,True,True,"<p>Step into a world of scholarly elegance with this Dark Academia poster featuring the Magister's Torii of Academic Mastery. Crafted from moonstone and imperial jade, the torii stands before a pinnacle of mastery libraries, with calfskin treatises orbiting through the gateway and brass fragments etched with magisterial symbols. The ink-wash academic clouds and parchment vapor create a mood of intellectual depth, perfect for a study desk or library wall.</p><p>Printed on premium matte paper, this 12x18 inch poster brings a vintage, collector-focused aesthetic to any room. Ideal for book lovers, students, or mentors, it evokes the quiet pursuit of knowledge and balance. Use it to transform a home office, dorm, or reading nook into a sanctuary of dark academia style.</p><ul><li><strong>Includes:</strong> One 12x18 inch poster (unframed)</li><li><strong>Material:</strong> Premium matte paper, 200 gsm</li><li><strong>Size:</strong> 12 x 18 inches (30.5 x 45.7 cm)</li><li><strong>Style:</strong> Academia Mentor-Grade, Dark Academia</li><li><strong>DNA Profile:</strong> Moonstone, Imperial Jade, Ancient Calfskin, Burnished Brass, Ink-wash Nebula; micro-engraved surface relief, handcrafted edge bevels, layered translucent depth, subtle internal bioluminescent glow, refined kintsugi-like vein logic, floating accent fragments with intentional negative space</li><li><strong>Use Cases:</strong> Study desk decor, library wall art, home office inspiration, dorm room aesthetic, gift for book lovers and students</li></ul><p><strong>Image Note:</strong> The main image shows the actual product customers receive. Additional images are bonus concept/detail reference images and do not represent extra products or selectable variations.</p>","Magister Torii Study Decor Scholarly Wall Room Dark Academia Wall Art Print, Zen Study Poster, Wabi Sabi Room Decor","kintsugi art, jade art, celestial decor, library gift, dark academia art, zen wall art, study room art, wabi sabi decor, jade decor, library poster, scholar gift, mystical print, wall art print",13,"Magister Torii Study Decor Scholarly Wall Room is part of a Quiet Relic Studio Dark Academia collection built around jade textures, quiet ritual objects, scholar-room atmosphere, and collectible visual detail.

Product: premium matte wall art print
Includes: One physical 12x18 vertical matte poster.
Best for: study rooms, reading corners, dorm walls, home offices, and dark academia gallery walls
Style keywords: kintsugi art, jade art, celestial decor, library gift, dark academia art, zen wall art, study room art, wabi sabi decor

Image note: the main product image represents the item customers receive. Additional images are included as concept, detail, or collection-reference views and do not represent extra products or selectable variations.

Production note: this item is made through a print-on-demand production partner after purchase. Minor color differences may occur between screen previews and the finished physical item.",False,
Poster-Academia-0019,Poster,Academia,Printify_Published_Mockups8,69f89b9ca70f06579a00a708,Dark Academia Archivist Gateway Poster 12x18 Vintage Study Room Decor Wall Gift,79,Dark Academia Archivist Gateway Poster 12x18 Vintage Study Room Decor Wall Gift,79,True,True,"<p>Step into the quiet majesty of the <strong>Archivist's Gateway of Catalogued Eternity</strong>, a poster that transforms your study into a sanctuary of systematic wisdom. This mentor-grade artwork captures a moonstone and imperial jade archway leading to an eternal classification chamber, with brass indices and ink-wash clouds swirling around ancient calfskin pages. The dark academia aesthetic is perfect for those who revere organized knowledge and timeless beauty.</p><p>Printed on premium matte paper, this 12x18 poster brings cinematic chiaroscuro lighting and jade archival luminescence to your wall. Use it above a reading desk, in a home library, or as a focal point in a student's room to inspire deep focus and intellectual curiosity. The ultra-detailed moonstone cataloguing patterns and brass archival mechanisms reward close inspection, making it a collectible piece for book lovers and scholars alike.</p><ul><li><strong>Includes:</strong> One 12x18 poster, ready to frame</li><li><strong>Material:</strong> Premium matte paper with archival-grade inks</li><li><strong>Size:</strong> 12 inches by 18 inches (30.5 x 45.7 cm)</li><li><strong>Style:</strong> Dark Academia, Mentor-Grade – moonstone, imperial jade, ancient calfskin, burnished brass, ink-wash nebula</li><li><strong>DNA Profile:</strong> Archivist's gateway, catalogued eternity, classification chamber, brass indices, jade archival luminescence, systematic wisdom, vintage study aesthetic</li><li><strong>Use Cases:</strong> Study desk decor, home library accent, student room inspiration, vintage intellectual gift, book lover's wall art</li></ul><p><strong>Image Note:</strong> The main image shows the actual product customers receive. Additional images are bonus concept/detail reference images and do not represent extra products or selectable variations.</p><p><em>Image Note: </em></p>","Archivist Gateway Study Room Decor Wall Dark Academia Wall Art Print, Zen Study Poster, Wabi Sabi Room Decor","kintsugi art, jade art, celestial decor, library gift, dark academia art, zen wall art, study room art, wabi sabi decor, jade decor, library poster, scholar gift, mystical print, wall art print",13,"Archivist Gateway Study Room Decor Wall is part of a Quiet Relic Studio Dark Academia collection built around jade textures, quiet ritual objects, scholar-room atmosphere, and collectible visual detail.

Product: premium matte wall art print
Includes: One physical 12x18 vertical matte poster.
Best for: study rooms, reading corners, dorm walls, home offices, and dark academia gallery walls
Style keywords: kintsugi art, jade art, celestial decor, library gift, dark academia art, zen wall art, study room art, wabi sabi decor

Image note: the main product image represents the item customers receive. Additional images are included as concept, detail, or collection-reference views and do not represent extra products or selectable variations.

Production note: this item is made through a print-on-demand production partner after purchase. Minor color differences may occur between screen previews and the finished physical item.",False,
